"ResponseId","mTurkCode","IPAddress","LocationLatitude","LocationLongitude","StartDate","EndDate","duration_seconds","gender","education_level","house_income","AI_educated","AI_attitude","learn_anything","assignment_undesirable","assignment_jobs","assignment_oversight","assignment_recommender","assignment_beneficial","score_undesirable","score_jobs","score_oversight","score_recommender","score_beneficial","control_undesirable","control_jobs","control_oversight","control_recommender","control_beneficial","treat_undesirable","treat_jobs","treat_oversight","treat_recommender","treat_beneficial","attention_question_code","attention_question","attention_correct"
"R_2YAnjnm744flUvC",7161816,"72.161.58.95",38.997695922852,-90.984596252441,"2018-04-04 13:49:03","2018-04-04 13:51:27",144,0,1,1,2,3,1,0,1,1,1,0,3,5,4,5,4,3,NA,NA,NA,4,NA,5,4,5,NA,2,"jobs",0
"R_V4NKIHrENV5hR6N",9522041,"68.8.113.248",32.641204833984,-116.98590087891,"2018-04-04 13:52:53","2018-04-04 13:54:32",99,0,1,1,2,3,1,1,1,0,0,1,3,2,2,1,2,NA,NA,2,1,NA,3,2,NA,NA,2,5,"beneficial",1
"R_2CI0dP7JTaWhKX0",1982849,"216.243.17.242",48.759506225586,-122.48820495605,"2018-04-04 13:53:51","2018-04-04 13:56:46",174,0,0,1,2,3,1,1,0,0,1,1,3,4,2,2,3,NA,4,2,NA,NA,3,NA,NA,2,3,5,"beneficial",1
"R_QidZ95wC0dzmWYh",370315,"50.76.138.163",39.665893554688,-105.09629821777,"2018-04-04 14:06:38","2018-04-04 14:10:18",220,1,2,1,2,3,1,1,0,0,1,1,2,2,3,4,4,NA,2,3,NA,NA,2,NA,NA,4,4,4,"recommender",0
"R_3JC8SNnwoQqmT3k",1356643,"204.16.25.236",39.961196899414,-82.998802185059,"2018-04-04 14:11:01","2018-04-04 14:13:52",170,1,4,3,4,2,1,1,0,0,1,1,2,4,5,1,2,NA,4,5,NA,NA,2,NA,NA,1,2,4,"recommender",0
"R_b4bL9iYBfVeYvMB",579503,"50.89.100.196",28.306900024414,-81.424598693848,"2018-04-04 14:12:38","2018-04-04 14:17:04",266,1,4,1,2,2,1,1,0,1,0,1,4,4,4,2,3,NA,4,NA,2,NA,4,NA,4,NA,3,5,"beneficial",1
"R_1H8jfOsjfirjOgg",7799561,"24.130.227.229",37.458999633789,-122.17810058594,"2018-04-04 14:24:33","2018-04-04 14:26:24",110,0,1,2,1,4,0,1,0,1,1,0,1,2,2,2,4,NA,2,NA,NA,4,1,NA,2,2,NA,1,"undesirable",1
"R_3J4n8Wx0drDRyzt",5843915,"71.68.43.64",35.106292724609,-80.71199798584,"2018-04-04 14:31:55","2018-04-04 14:34:07",131,0,2,2,3,3,1,1,0,1,1,0,1,3,4,2,2,NA,3,NA,NA,2,1,NA,4,2,NA,3,"oversight",0
"R_10pU52YufNrrZBj",5694430,"73.115.10.210",29.804794311523,-95.490898132324,"2018-04-04 14:51:38","2018-04-04 14:53:46",127,1,2,1,3,4,0,0,1,0,1,1,1,2,4,4,5,1,NA,4,NA,NA,NA,2,NA,4,5,4,"recommender",0
"R_2SGj25UPFRPC7RF",6339502,"184.91.134.59",28.471801757812,-80.816703796387,"2018-04-04 15:32:21","2018-04-04 15:34:37",135,0,2,1,3,4,1,0,1,1,0,1,3,2,4,4,5,3,NA,NA,4,NA,NA,2,4,NA,5,5,"beneficial",1
"R_2YLJlzNiMvjVBNM",9666786,"108.50.209.244",40.218200683594,-74.070999145508,"2018-04-04 15:49:08","2018-04-04 15:52:58",229,0,3,2,3,4,1,1,1,0,1,0,4,5,3,5,3,NA,NA,3,NA,3,4,5,NA,5,NA,4,"recommender",1
"R_pLbVHsciVmw7W93",8584413,"69.85.255.82",30.457794189453,-87.258201599121,"2018-04-04 16:06:22","2018-04-04 16:08:09",107,0,1,2,1,3,0,0,1,0,1,1,3,3,5,3,3,3,NA,5,NA,NA,NA,3,NA,3,3,4,"recommender",0
"R_5nj5US3GDn5A2hH",4995903,"138.26.83.231",33.54460144043,-86.92919921875,"2018-04-04 16:22:49","2018-04-04 16:25:17",147,0,3,2,1,4,1,1,1,1,0,0,1,1,2,4,4,NA,NA,NA,4,4,1,1,2,NA,NA,2,"jobs",1
"R_2QrH9mGTGrerNZy",3178482,"32.211.201.123",41.127105712891,-73.441596984863,"2018-04-04 16:36:31","2018-04-04 16:40:07",215,1,2,3,3,2,1,0,1,1,1,0,4,3,4,2,3,4,NA,NA,NA,3,NA,3,4,2,NA,4,"recommender",0
"R_8kORNdDETYsFphD",9826230,"177.226.37.213",19.533294677734,-96.916702270508,"2018-04-04 16:39:43","2018-04-04 16:43:45",241,1,4,1,2,3,1,0,1,1,1,0,3,3,4,2,4,3,NA,NA,NA,4,NA,3,4,2,NA,4,"recommender",0
"R_3LhacRs3Ur9nhNF",4668779,"98.177.201.185",32.879501342773,-111.7574005127,"2018-04-04 16:39:36","2018-04-04 16:47:10",454,0,2,2,3,4,1,0,0,1,1,1,3,4,4,3,3,3,4,NA,NA,NA,NA,NA,4,3,3,4,"recommender",0
"R_1Dqy7511V7Q9BPi",6901438,"108.247.232.126",34.033096313477,-84.601097106934,"2018-04-04 16:53:17","2018-04-04 16:56:06",169,0,2,1,1,2,1,1,0,1,0,1,2,3,4,3,2,NA,3,NA,3,NA,2,NA,4,NA,2,3,"oversight",1
"R_3mdvXg2eKR8hGed",9020704,"73.12.115.84",36.600601196289,-79.854499816895,"2018-04-04 17:09:43","2018-04-04 17:12:40",176,1,2,1,2,3,1,0,0,1,1,1,4,4,4,2,3,4,4,NA,NA,NA,NA,NA,4,2,3,5,"beneficial",1
"R_3JgPY47axKPY3Lz",8803632,"68.107.152.84",36.796798706055,-76.176696777344,"2018-04-04 17:18:48","2018-04-04 17:21:38",169,1,1,1,3,3,0,0,1,1,0,1,3,4,5,1,3,3,NA,NA,1,NA,NA,4,5,NA,3,3,"oversight",1
"R_3QLx1U9N52JNK1P",2771462,"174.106.54.241",34.317398071289,-77.988700866699,"2018-04-04 17:21:42","2018-04-04 17:26:05",263,0,2,1,3,3,1,0,1,0,1,1,4,4,4,2,3,4,NA,4,NA,NA,NA,4,NA,2,3,4,"recommender",0
"R_1gGyAQeBiGn7YK6",3293498,"108.2.215.50",40.154495239258,-75.380897521973,"2018-04-04 17:24:58","2018-04-04 17:28:08",189,0,2,2,1,3,1,0,0,1,1,1,1,1,3,1,3,1,1,NA,NA,NA,NA,NA,3,1,3,4,"recommender",0
"R_UEWKdrn1rsQzmlb",990153,"73.210.85.153",42.284301757812,-89.012496948242,"2018-04-04 17:39:16","2018-04-04 17:39:58",42,1,3,1,4,4,1,1,0,0,1,1,3,4,3,3,4,NA,4,3,NA,NA,3,NA,NA,3,4,4,"recommender",0
"R_1cXQYInkMMeKoen",5865672,"165.127.8.254",39.7041015625,-104.93389892578,"2018-04-04 18:00:17","2018-04-04 18:02:54",156,0,4,2,1,NA,1,0,0,1,1,1,4,2,4,2,3,4,2,NA,NA,NA,NA,NA,4,2,3,5,"beneficial",1
"R_2iv3U0tZIsCrx9D",8283821,"190.77.69.188",10.631698608398,-71.640602111816,"2018-04-04 18:05:31","2018-04-04 18:09:05",213,1,2,3,3,3,1,1,0,1,0,1,3,4,3,3,3,NA,4,NA,3,NA,3,NA,3,NA,3,3,"oversight",1
"R_3p5v5MGHIxR0FE5",8753593,"45.24.96.97",34.65739440918,-92.529502868652,"2018-04-04 18:10:07","2018-04-04 18:14:04",236,0,1,1,3,3,1,0,0,1,1,1,4,4,4,2,3,4,4,NA,NA,NA,NA,NA,4,2,3,3,"oversight",1
"R_2ePDamaqcJ13COe",7057909,"99.203.129.149",41.656402587891,-83.50830078125,"2018-04-04 18:14:25","2018-04-04 18:19:38",313,1,3,2,3,3,1,0,0,1,1,1,4,2,4,4,4,4,2,NA,NA,NA,NA,NA,4,4,4,5,"beneficial",1
"R_vN33FptRDm0Lalr",4619386,"97.92.101.49",40.541198730469,-119.58689880371,"2018-04-04 18:28:01","2018-04-04 18:29:25",83,1,2,2,2,3,1,0,1,1,0,1,4,5,5,4,4,4,NA,NA,4,NA,NA,5,5,NA,4,3,"oversight",1
"R_10JCxhcAk7tRDsY",6541483,"175.158.233.129",8.4810943603516,124.64309692383,"2018-04-04 18:39:51","2018-04-04 18:49:02",551,0,2,3,3,3,1,1,1,0,0,1,4,2,4,3,3,NA,NA,4,3,NA,4,2,NA,NA,3,1,"undesirable",0
"R_ezcAprm2IRoc2fT",8001119,"71.238.152.229",34.744903564453,-92.320503234863,"2018-04-04 18:44:43","2018-04-04 18:49:33",290,0,4,1,1,2,0,0,1,1,1,0,4,4,4,2,2,4,NA,NA,NA,2,NA,4,4,2,NA,2,"jobs",1
"R_06ws3QoyQe4GJep",1226382,"76.108.240.6",25.736297607422,-80.404403686523,"2018-04-04 18:44:54","2018-04-04 18:50:32",337,1,1,2,3,3,1,1,0,1,1,0,2,3,5,4,3,NA,3,NA,NA,3,2,NA,5,4,NA,1,"undesirable",0
"R_1JVqtJ4cm27gcZB",8437138,"167.187.100.203",34.099502563477,-118.41429901123,"2018-04-04 18:52:35","2018-04-04 19:00:09",454,1,2,2,4,3,0,0,1,1,0,1,3,3,4,4,4,3,NA,NA,4,NA,NA,3,4,NA,4,3,"oversight",1
"R_1l5G2Yjf1nOl3XG",745081,"68.106.94.228",37.251998901367,-79.977203369141,"2018-04-04 18:59:23","2018-04-04 19:02:03",160,0,4,2,3,5,0,1,1,0,1,0,2,3,4,3,5,NA,NA,4,NA,5,2,3,NA,3,NA,2,"jobs",1
"R_1IWYWxBojtAcP0Z",9388426,"71.84.234.205",34.16130065918,-118.08950042725,"2018-04-04 19:03:28","2018-04-04 19:04:09",41,1,2,1,5,3,1,0,1,1,0,1,3,4,3,2,4,3,NA,NA,2,NA,NA,4,3,NA,4,5,"beneficial",0
"R_25u87F4sjFTZYEo",9863136,"172.75.140.213",34.163192749023,-79.257400512695,"2018-04-04 19:04:38","2018-04-04 19:09:56",318,1,1,1,4,4,1,1,0,1,0,1,2,2,5,2,5,NA,2,NA,2,NA,2,NA,5,NA,5,5,"beneficial",1
"R_2X1cjcKBl5jPgpZ",4417734,"71.51.235.103",35.436798095703,-78.194900512695,"2018-04-04 19:23:42","2018-04-04 19:24:59",77,1,1,1,3,3,1,1,1,0,0,1,4,4,4,4,4,NA,NA,4,4,NA,4,4,NA,NA,4,1,"undesirable",0
"R_1NxG0tJNtholzUH",5639914,"67.165.162.182",42.009292602539,-88.092597961426,"2018-04-04 19:23:03","2018-04-04 19:25:12",129,0,2,3,3,4,0,0,1,0,1,1,3,3,4,1,4,3,NA,4,NA,NA,NA,3,NA,1,4,2,"jobs",1
"R_3JzsV7t25OjXWAX",3518170,"174.234.132.213",38.630401611328,-90.216499328613,"2018-04-04 19:24:26","2018-04-04 19:28:37",251,0,1,1,3,3,1,1,1,0,1,0,3,4,4,1,3,NA,NA,4,NA,3,3,4,NA,1,NA,4,"recommender",0
"R_UiuPmw0MSxZKjKN",5664005,"67.173.226.178",39.946899414062,-105.21420288086,"2018-04-04 19:28:12","2018-04-04 19:30:22",129,1,2,3,2,2,1,1,0,1,0,1,2,3,4,3,3,NA,3,NA,3,NA,2,NA,4,NA,3,3,"oversight",1
"R_3Jgcnz22pbosWgZ",6826539,"207.225.232.131",47.685394287109,-122.28720092773,"2018-04-04 19:33:10","2018-04-04 19:34:41",91,1,2,3,3,2,1,1,0,1,1,0,5,5,5,3,2,NA,5,NA,NA,2,5,NA,5,3,NA,3,"oversight",1
"R_1q7JLTjf4VheEAc",3060373,"104.6.208.255",42.304397583008,-85.629203796387,"2018-04-04 19:36:05","2018-04-04 19:38:04",119,0,2,1,2,5,0,1,1,0,1,0,2,4,5,5,5,NA,NA,5,NA,5,2,4,NA,5,NA,1,"undesirable",0
"R_2Tp0ZNPa9nduGlk",3698095,"174.110.41.4",35.024597167969,-78.996803283691,"2018-04-04 19:40:12","2018-04-04 19:42:08",115,0,2,4,3,NA,0,1,0,0,1,1,5,5,5,1,2,NA,5,5,NA,NA,5,NA,NA,1,2,1,"undesirable",0
"R_SQ3nEvpE7vhkaZz",678363,"144.38.130.153",37.183395385742,-113.59989929199,"2018-04-04 19:41:27","2018-04-04 19:44:04",157,0,0,2,3,3,0,1,0,1,1,0,2,3,4,3,4,NA,3,NA,NA,4,2,NA,4,3,NA,1,"undesirable",1
"R_3EL7QqqbGQZCBsG",7388708,"108.193.209.131",29.825607299805,-90.121101379395,"2018-04-04 19:40:07","2018-04-04 19:44:42",275,0,2,2,4,3,0,1,1,1,0,0,4,3,3,3,2,NA,NA,NA,3,2,4,3,3,NA,NA,3,"oversight",1
"R_U9EVr49Jdzxuzyp",2979383,"68.42.154.19",42.324203491211,-83.400199890137,"2018-04-04 19:45:52","2018-04-04 19:49:12",199,0,3,2,3,4,1,0,0,1,1,1,2,2,3,2,4,2,2,NA,NA,NA,NA,NA,3,2,4,3,"oversight",1
"R_bqDUaCFSq8bL8qZ",2107976,"99.195.91.20",31.845199584961,-92.024803161621,"2018-04-04 19:45:51","2018-04-04 19:50:04",252,0,2,2,4,3,1,0,1,0,1,1,2,4,4,2,2,2,NA,4,NA,NA,NA,4,NA,2,2,4,"recommender",0
"R_3GfB5e59pKd3Wk5",8798469,"174.50.196.157",37.015396118164,-88.580497741699,"2018-04-04 19:51:18","2018-04-04 19:55:01",223,1,1,2,3,3,0,0,1,0,1,1,3,5,2,1,3,3,NA,2,NA,NA,NA,5,NA,1,3,2,"jobs",1
"R_3ek5SuePBJA4f7C",3609394,"97.97.17.193",28.077102661133,-82.487098693848,"2018-04-04 19:56:58","2018-04-04 19:58:22",84,0,2,2,3,3,1,1,0,1,0,1,3,4,5,4,4,NA,4,NA,4,NA,3,NA,5,NA,4,1,"undesirable",1
"R_3MmMpMjavvISECZ",8070246,"24.220.235.234",47.87190246582,-97.150299072266,"2018-04-04 19:56:51","2018-04-04 19:59:20",149,1,4,1,2,3,1,0,1,0,1,1,4,3,4,1,4,4,NA,4,NA,NA,NA,3,NA,1,4,5,"beneficial",1
"R_2viiEr98Wvld84v",478465,"47.198.225.75",27.771301269531,-82.41429901123,"2018-04-04 20:02:36","2018-04-04 20:06:54",257,0,1,2,2,4,0,1,0,1,0,1,3,5,5,3,2,NA,5,NA,3,NA,3,NA,5,NA,2,3,"oversight",1
"R_OezISxGx0hIhvGx",2350085,"68.170.229.47",35.437896728516,-89.814498901367,"2018-04-04 20:05:51","2018-04-04 20:08:43",172,0,3,1,4,2,1,1,0,1,0,1,2,1,4,2,3,NA,1,NA,2,NA,2,NA,4,NA,3,5,"beneficial",1
"R_22V191zwBmHT0sb",3045767,"99.166.162.8",30.360702514648,-81.426200866699,"2018-04-04 20:08:51","2018-04-04 20:13:21",270,1,2,1,3,3,1,0,1,0,1,1,5,4,5,4,2,5,NA,5,NA,NA,NA,4,NA,4,2,2,"jobs",1
"R_BQf4JMLsiImsQRX",1206574,"68.227.46.196",36.175003051758,-115.13719940186,"2018-04-04 20:21:34","2018-04-04 20:23:24",110,0,2,1,1,2,1,0,0,1,1,1,3,3,5,2,3,3,3,NA,NA,NA,NA,NA,5,2,3,3,"oversight",1
"R_1NUyDdLFEcAutYl",9136132,"100.36.31.84",38.926605224609,-77.393600463867,"2018-04-04 20:21:50","2018-04-04 20:26:09",259,0,2,2,3,4,1,0,0,1,1,1,4,3,4,3,4,4,3,NA,NA,NA,NA,NA,4,3,4,3,"oversight",1
"R_3sbmyEOMNBzj1pH",1197808,"73.141.1.97",40.295501708984,-75.325401306152,"2018-04-04 20:23:41","2018-04-04 20:26:51",190,0,4,2,3,3,1,1,0,1,0,1,5,5,5,2,2,NA,5,NA,2,NA,5,NA,5,NA,2,5,"beneficial",1
"R_pGWulVUNHooKuQ1",9119389,"173.255.138.132",32.783096313477,-96.806701660156,"2018-04-04 20:26:57","2018-04-04 20:30:37",219,1,1,1,3,4,1,1,0,0,1,1,1,3,4,2,3,NA,3,4,NA,NA,1,NA,NA,2,3,1,"undesirable",1
"R_26gX9Ip5JDbEsjr",8475310,"174.62.185.179",42.212600708008,-72.191200256348,"2018-04-04 20:29:26","2018-04-04 20:31:09",103,0,4,2,3,2,0,0,0,1,1,1,4,3,4,3,2,4,3,NA,NA,NA,NA,NA,4,3,2,4,"recommender",0
"R_3ew4NGg3cdSvC9Z",9993139,"108.207.17.124",38.706298828125,-90.668403625488,"2018-04-04 20:28:50","2018-04-04 20:31:54",183,0,1,2,3,2,0,1,1,0,1,0,3,4,5,5,2,NA,NA,5,NA,2,3,4,NA,5,NA,1,"undesirable",1
"R_2XhVdUcB6TDGXkT",7986754,"72.90.66.13",43.153198242188,-76.211601257324,"2018-04-04 20:34:32","2018-04-04 20:36:02",90,0,1,1,2,4,1,1,0,1,1,0,2,2,4,4,4,NA,2,NA,NA,4,2,NA,4,4,NA,3,"oversight",1
"R_1jcSQQrU9mai2kl",8074644,"50.34.150.37",48.091201782227,-122.24229431152,"2018-04-04 20:36:28","2018-04-04 20:39:16",167,1,1,1,4,3,0,0,1,0,1,1,4,5,5,3,2,4,NA,5,NA,NA,NA,5,NA,3,2,4,"recommender",0
"R_YRebrOMErc1y8Nz",3289633,"24.196.144.172",43.194595336914,-89.202499389648,"2018-04-04 20:46:11","2018-04-04 20:48:28",136,1,3,3,3,4,1,1,0,1,1,0,3,2,4,3,5,NA,2,NA,NA,5,3,NA,4,3,NA,4,"recommender",0
"R_3P5zXNj6hVlrxjq",5239101,"172.56.5.140",35.22770690918,-80.843902587891,"2018-04-04 20:47:56","2018-04-04 20:52:15",259,0,0,1,3,3,1,1,1,0,1,0,4,3,4,2,4,NA,NA,4,NA,4,4,3,NA,2,NA,2,"jobs",1
"R_3ErNHFPgTD91Vqe",7124813,"71.31.101.78",34.462997436523,-84.151000976562,"2018-04-04 20:48:47","2018-04-04 20:52:20",213,0,2,2,3,4,1,1,1,0,1,0,4,4,5,4,4,NA,NA,5,NA,4,4,4,NA,4,NA,2,"jobs",0
"R_2Sc7YKCj47yz5mP",6109175,"52.144.111.22",32.902404785156,-97.58910369873,"2018-04-04 20:50:03","2018-04-04 20:53:18",194,0,3,1,3,3,1,1,0,0,1,1,2,4,3,3,3,NA,4,3,NA,NA,2,NA,NA,3,3,5,"beneficial",0
"R_3Gk45N1Z9IyHfbj",9219711,"173.81.185.45",38.754302978516,-82.140502929688,"2018-04-04 20:59:06","2018-04-04 21:01:34",147,1,2,1,1,2,1,1,1,1,0,0,3,4,4,3,3,NA,NA,NA,3,3,3,4,4,NA,NA,2,"jobs",0
"R_26l2HwBIePor5gR",4965755,"73.144.142.61",42.489501953125,-83.141899108887,"2018-04-04 21:03:40","2018-04-04 21:06:15",155,1,4,3,2,4,0,1,0,1,0,1,2,5,4,3,4,NA,5,NA,3,NA,2,NA,4,NA,4,5,"beneficial",0
"R_1dpj1MlO0X2RuJf",8449025,"68.62.148.123",33.332305908203,-87.474098205566,"2018-04-04 21:04:21","2018-04-04 21:08:14",233,1,3,3,4,2,1,0,0,1,1,1,4,4,5,1,2,4,4,NA,NA,NA,NA,NA,5,1,2,5,"beneficial",1
"R_2U3nBx0KvPGnMnt",8082185,"74.136.217.235",38.004699707031,-84.533401489258,"2018-04-04 21:06:53","2018-04-04 21:09:24",151,0,3,1,3,3,1,1,0,1,0,1,5,4,2,4,2,NA,4,NA,4,NA,5,NA,2,NA,2,3,"oversight",0
"R_3HobT3eQjkCT5Cb",6358226,"24.179.135.63",44.649703979492,-93.242698669434,"2018-04-04 21:07:03","2018-04-04 21:10:09",186,1,4,3,3,2,1,1,0,0,1,1,3,4,4,4,3,NA,4,4,NA,NA,3,NA,NA,4,3,4,"recommender",0
"R_2WMcLFq10IlMhzF",9103694,"73.222.232.163",37.674499511719,-122.0883026123,"2018-04-04 21:09:09","2018-04-04 21:12:03",174,1,2,3,3,4,0,1,1,1,0,0,3,3,3,3,4,NA,NA,NA,3,4,3,3,3,NA,NA,1,"undesirable",1
"R_87wUVaaHdRZRQu5",1638781,"174.222.132.26",38.60710144043,-121.4633026123,"2018-04-04 21:24:43","2018-04-04 21:25:51",68,0,4,2,3,3,0,1,1,0,0,1,2,2,2,3,3,NA,NA,2,3,NA,2,2,NA,NA,3,5,"beneficial",0
"R_1gzR15gZuHg0a5s",3759611,"162.230.43.188",42.770492553711,-83.746696472168,"2018-04-04 21:15:14","2018-04-04 21:27:40",746,1,4,2,3,1,0,1,1,1,0,0,5,2,4,1,1,NA,NA,NA,1,1,5,2,4,NA,NA,2,"jobs",1
"R_3oNhrXXebjQiNLC",6826093,"50.32.101.76",41.342407226562,-75.99040222168,"2018-04-04 21:27:11","2018-04-04 21:30:21",190,0,2,2,3,3,1,0,1,1,0,1,3,4,4,2,3,3,NA,NA,2,NA,NA,4,4,NA,3,2,"jobs",1
"R_2EuVSWzKGYlysVE",9907487,"24.10.203.236",41.182800292969,-111.91500091553,"2018-04-04 21:27:40","2018-04-04 21:30:46",185,0,2,1,2,2,0,1,0,1,1,0,3,3,5,2,2,NA,3,NA,NA,2,3,NA,5,2,NA,3,"oversight",1
"R_3iU7zitEjapntjU",8993494,"66.74.51.40",34.153701782227,-116.41889953613,"2018-04-04 21:28:44","2018-04-04 21:31:56",191,1,3,1,3,1,1,0,1,1,0,1,5,4,3,1,1,5,NA,NA,1,NA,NA,4,3,NA,1,5,"beneficial",1
"R_5zJ6Xx5ySGfQ03n",385283,"184.220.24.80",35.949996948242,-78.961601257324,"2018-04-04 21:33:14","2018-04-04 21:35:17",122,0,2,2,3,4,1,1,0,1,0,1,2,3,3,4,4,NA,3,NA,4,NA,2,NA,3,NA,4,1,"undesirable",1
"R_DuHy7DASeQfNzqx",4241966,"75.91.60.52",40.968200683594,-95.940002441406,"2018-04-04 21:35:49","2018-04-04 21:39:46",237,0,2,2,3,2,1,1,0,1,1,0,4,5,4,1,1,NA,5,NA,NA,1,4,NA,4,1,NA,3,"oversight",1
"R_2vk0UJSEXma4VIm",2174222,"96.85.40.17",37.339797973633,-77.458602905273,"2018-04-04 21:41:02","2018-04-04 21:43:42",160,0,1,1,3,4,0,0,0,1,1,1,3,4,5,3,4,3,4,NA,NA,NA,NA,NA,5,3,4,3,"oversight",1
"R_1oBh6rqL8mOwUh2",9032720,"69.112.28.241",40.733795166016,-73.265197753906,"2018-04-04 21:48:52","2018-04-04 21:52:23",211,1,2,4,3,3,1,0,0,1,1,1,4,5,5,1,3,4,5,NA,NA,NA,NA,NA,5,1,3,4,"recommender",0
"R_VItWpzZHK3QJ57z",7387442,"47.203.218.229",28.099594116211,-82.152702331543,"2018-04-04 21:55:52","2018-04-04 22:00:53",300,1,0,1,3,4,1,1,0,1,0,1,2,3,4,2,4,NA,3,NA,2,NA,2,NA,4,NA,4,3,"oversight",1
"R_24jAIayfbd3dyCU",7401573,"174.87.164.88",37.341796875,-120.75910186768,"2018-04-04 22:05:41","2018-04-04 22:08:26",165,1,1,1,3,3,1,0,1,1,1,0,2,3,3,2,3,2,NA,NA,NA,3,NA,3,3,2,NA,2,"jobs",1
"R_2f2TiEzPYel4Wxa",8563566,"107.77.225.151",40.8291015625,-73.949096679688,"2018-04-04 22:12:06","2018-04-04 22:15:25",199,0,2,1,4,2,1,1,0,1,0,1,5,5,5,4,2,NA,5,NA,4,NA,5,NA,5,NA,2,5,"beneficial",1
"R_1Qi8E71RM99rkBn",9822620,"173.29.27.77",42.550704956055,-90.693099975586,"2018-04-04 22:15:01","2018-04-04 22:18:50",228,1,2,1,2,4,1,1,1,0,0,1,4,3,5,2,3,NA,NA,5,2,NA,4,3,NA,NA,3,5,"beneficial",1
"R_xgsRiJv53PUJWDf",4257184,"75.112.87.234",28.514297485352,-81.442901611328,"2018-04-04 22:33:58","2018-04-04 22:36:30",151,0,4,2,3,4,1,1,0,1,1,0,3,4,5,5,4,NA,4,NA,NA,4,3,NA,5,5,NA,3,"oversight",1
"R_2zMgbhTTWtve7it",1186067,"27.34.20.104",27.716705322266,85.316711425781,"2018-04-04 22:31:55","2018-04-04 22:37:42",347,1,2,3,4,4,1,1,1,1,0,0,3,4,4,3,4,NA,NA,NA,3,4,3,4,4,NA,NA,2,"jobs",1
"R_1OCOKZ2xg9tVJjy",8141628,"76.215.179.2",39.007095336914,-95.92310333252,"2018-04-04 22:49:27","2018-04-04 22:50:39",72,0,4,1,4,4,1,0,0,1,1,1,4,4,3,4,3,4,4,NA,NA,NA,NA,NA,3,4,3,5,"beneficial",1
"R_3iOQ40FYDjxvdtd",5703617,"108.206.47.9",26.153396606445,-80.224899291992,"2018-04-04 22:49:08","2018-04-04 22:52:41",213,1,3,1,4,2,1,0,0,1,1,1,5,5,5,2,2,5,5,NA,NA,NA,NA,NA,5,2,2,3,"oversight",1
"R_3R4ptwzLLiLSm71",7940279,"23.243.155.219",33.866897583008,-118.331199646,"2018-04-04 23:09:54","2018-04-04 23:12:20",146,1,1,2,3,5,1,1,0,1,0,1,2,1,3,4,5,NA,1,NA,4,NA,2,NA,3,NA,5,3,"oversight",1
"R_2Cy1Yxa39ZQNj92",5876604,"73.140.16.237",47.898498535156,-122.25889587402,"2018-04-04 23:07:45","2018-04-04 23:12:43",298,0,3,2,2,3,0,1,1,0,0,1,4,4,5,3,3,NA,NA,5,3,NA,4,4,NA,NA,3,2,"jobs",1
"R_YWG9R8pdMIwYU1z",510273,"47.137.181.196",33.986404418945,-118.08840179443,"2018-04-04 23:06:51","2018-04-04 23:12:53",361,0,3,2,2,4,1,1,0,1,0,1,2,3,3,3,4,NA,3,NA,3,NA,2,NA,3,NA,4,3,"oversight",1
"R_3GkYOlxmwVapYGc",642357,"174.235.136.250",29.899398803711,-90.100402832031,"2018-04-04 23:06:34","2018-04-04 23:22:57",983,0,2,1,2,1,0,1,0,1,0,1,5,5,4,3,2,NA,5,NA,3,NA,5,NA,4,NA,2,3,"oversight",1
"R_t08EeSYdVuJZCg1",2281862,"68.43.34.146",42.112503051758,-83.301696777344,"2018-04-04 23:30:32","2018-04-04 23:31:32",59,0,4,2,3,3,1,0,1,1,1,0,3,3,3,4,3,3,NA,NA,NA,3,NA,3,3,4,NA,2,"jobs",1
"R_4J7YsHclCkArQ2J",2113770,"71.42.119.43",30.296096801758,-97.73690032959,"2018-04-05 00:27:22","2018-04-05 00:29:35",133,1,2,1,5,5,0,1,0,0,1,1,1,1,1,2,4,NA,1,1,NA,NA,1,NA,NA,2,4,1,"undesirable",1
"R_SZ90puhoohuasDf",3937264,"96.46.16.52",47.370697021484,-120.35929870605,"2018-04-05 00:36:53","2018-04-05 00:41:55",301,0,4,1,1,3,1,1,1,1,0,0,4,5,5,2,2,NA,NA,NA,2,2,4,5,5,NA,NA,1,"undesirable",0
"R_pz95QcQmEMhfy5b",3840369,"70.173.100.105",36.110000610352,-115.21179962158,"2018-04-05 00:50:01","2018-04-05 00:55:24",323,0,2,2,3,4,1,0,0,1,1,1,2,2,5,2,4,2,2,NA,NA,NA,NA,NA,5,2,4,4,"recommender",0
"R_3QSQXgH9lgRWv8A",821116,"73.223.85.81",37.311996459961,-121.96600341797,"2018-04-05 00:57:40","2018-04-05 01:03:30",349,0,4,3,3,5,0,1,1,0,0,1,1,1,1,1,5,NA,NA,1,1,NA,1,1,NA,NA,5,2,"jobs",1
"R_1rCD9rR45qp8QGV",3834200,"68.251.242.27",34.803802490234,-86.618896484375,"2018-04-05 01:04:10","2018-04-05 01:06:08",118,0,2,2,3,3,1,0,1,0,1,1,5,5,5,5,4,5,NA,5,NA,NA,NA,5,NA,5,4,2,"jobs",1
"R_3fE3PHyMt34qzdg",7532423,"81.135.197.187",50.855194091797,0.57290649414062,"2018-04-05 01:16:38","2018-04-05 01:17:07",28,1,2,2,2,4,1,0,1,1,1,0,4,4,4,4,4,4,NA,NA,NA,4,NA,4,4,4,NA,3,"oversight",0
